0;140414
1;146412
2;152926
3;66448
4;301950
5;150012
6;258383
7;179459
8;155234
9;152743
10;190078
11;138578
12;193551
13;100037
14;147650
15;194074
16;133957
17;193459
18;118658
19;137193
20;137090
21;193806
22;133780
23;163896
24;147085
25;92158
26;156061
27;200906
28;177222
29;158775
30;168726
31;141092
32;170963
33;204579
34;88908
35;146786
36;134230
37;109489
38;143353
39;130716
40;152835
41;205160
42;76631
43;94476
44;144369
45;118337
46;98744
47;166299
48;210195
49;148262
50;127067
51;181532
52;125168
53;127236
54;169375
55;164775
56;99097
57;201140
58;189837
59;106814
60;133142
61;94686
62;84904
63;266861
64;220564
65;187229
66;181603
67;143156
68;157612
69;111910
70;131590
71;137375
72;165284
73;81580
74;156953
75;173950
76;102824
77;205465
78;191248
79;175520
80;85544
81;173549
82;144380
83;168682
84;168923
85;174772
86;109717
87;252709
88;208797
89;114462
90;144482
91;153623
92;154326
93;154891
94;155763
95;138403
96;102983
97;291432
98;267153
99;211274
100;119449
101;113015
102;156838
103;98409
104;101988
105;283709
106;132378
107;164549
108;207744
109;216593
110;138075
111;129151
112;286311
113;143524
114;159629
115;227687
116;165164
117;144440
118;280792
119;203411
120;116972
121;180938
122;188119
123;91467
124;147075
125;221462
126;192453
127;136313
128;140738
129;190197
130;122632
131;128063
132;156210
133;149621
134;162331
135;133074
136;159335
137;137898
138;158417
139;118941
140;229387
141;176107
142;134819
143;172829
144;235631
145;167905
146;214569
147;117938
148;238792
149;177852
150;154758
151;154381
152;344194
153;194542
154;134490
155;121567
156;188829
157;41973
158;115016
159;244045
160;176411
161;143386
162;93977
163;145542
164;123807
165;188216
166;113810
167;180149
168;142498
169;187722
170;224107
171;183756
172;158966
173;157250
174;69411
175;154142
176;167850
177;143097
178;135133
179;119354
180;126500
181;118256
182;204490
183;110358
184;130378
185;124905
186;112602
187;104327
188;164814
189;83923
190;112324
191;72050
192;181001
193;129872
194;153421
195;190067
196;202845
197;139459
198;220270
199;167516
200;128782
201;147720
202;203927
203;195228
204;171212
205;163235
206;262641
207;151369
208;147839
209;110512
210;242775
211;171482
212;135797
213;103249
214;224895
215;126061
216;179168
217;159488
218;177601
219;154579
220;226145
221;180338
222;179893
223;113974
224;104019
225;128512
226;140103
227;138504
228;122448
229;163372
230;103899
231;120677
232;208863
233;254710
234;141347
235;152083
236;170043
237;104363
238;124589
239;192505
240;144106
241;134544
242;163715
243;142013
244;221619
245;186874
246;111284
247;176278
248;175701
249;103820
250;219306
251;386259
252;74531
253;164337
254;163731
255;122198
256;78553
257;127390
258;101485
259;144104
260;151651
261;114352
262;145699
263;207981
264;130686
265;199852
266;191004
267;155724
268;89564
269;138398
270;200886
271;193909
272;131251
273;235608
274;160458
275;159571
276;148825
277;148452
278;153335
279;124121
280;143055
281;162921
282;151990
283;140015
284;105666
285;93617
286;120974
287;175771
288;73600
289;142678
290;123744
291;170457
292;142991
293;187164
294;240369
295;145702
296;229115
297;247098
298;207436
299;250811
300;133938
301;187226
302;102807
303;150582
304;186365
305;207746
306;127506
307;139255
308;192974
309;188200
310;178970
311;180429
312;118201
313;118394
314;161138
315;125817
316;110006
317;128831
318;257157
319;111711
320;177094
321;101145
322;162466
323;143986
324;100869
325;186274
326;106224
327;179878
328;167619
329;152938
330;120878
331;96953
332;168301
333;140918
334;216721
335;175797
336;158960
337;112583
338;75870
339;163867
340;163288
341;183965
342;123784
343;239661
344;133507
345;219424
346;118135
347;154484
348;138292
349;187284
350;155392
351;213859
352;98607
353;116383
354;171853
355;171391
356;196357
357;161977
358;159416
359;162906
360;152120
361;180857
362;150971
363;125129
364;172115
365;102595
366;172483
367;187040
368;274098
369;150433
370;86231
371;131924
372;144841
373;161102
374;180960
375;107102
376;138360
377;154619
378;80198
379;196414
380;128892
381;137834
382;221994
383;110601
384;119777
385;160422
386;178747
387;97677
388;262283
389;127139
390;217363
391;180522
392;217043
393;261017
394;219028
395;230841
396;136251
397;201328
398;161104
399;176594
400;260660
401;212219
402;230198
403;118668
404;263109
405;249098
406;194776
407;195808
408;152519
409;176633
410;180917
411;165592
412;139409
413;278988
414;157430
415;163269
416;158809
417;252957
418;216670
419;155569
420;136064
421;94372
422;186293
423;131026
424;167111
425;141011
426;73376
427;124619
428;90228
429;227009
430;251398
431;152415
432;153742
433;171229
434;171801
435;162567
436;147651
437;153157
438;139463
439;121571
440;150214
441;76596
442;136575
443;154570
444;169713
445;155133
446;147042
447;85974
448;178867
449;141357
450;118413
451;111683
452;142394
453;177964
454;183608
455;130056
456;150006
457;153618
458;116499
459;330249
460;133382
461;160361
462;116301
463;164937
464;133085
465;193964
466;145016
467;180096
468;173797
469;178247
470;96309
471;146482
472;161956
473;247788
474;135661
475;141028
476;189691
477;220636
478;107201
479;138408
480;115551
481;156808
482;161967
483;131260
484;131591
485;242105
486;186544
487;211143
488;132762
489;142221
490;226884
491;157531
492;209530
493;128110
494;146216
495;173451
496;122832
497;105186
498;177411
499;259209
