0;25000
1;16375
2;12400
3;21833
4;33625
5;61666
6;18500
8;418900
9;24925
10;85800
11;28466
12;18800
13;20500
14;14750
15;24925
16;9750
17;23800
18;18533
19;67400
20;556325
21;10100
22;44500
23;14600
24;14975
25;18850
26;16300
27;42400
28;684500
29;22300
30;12400
31;29100
32;14000
33;33440
34;9300
35;20400
36;140980
38;60350
40;14350
42;20200
43;31700
44;1111700
45;21400
46;17850
47;21100
48;419650
49;13800
50;10950
51;10775100
52;21000
53;18300
54;144433
55;10100
56;73400
57;23100
58;521566
60;17650
63;44950
64;914400
65;9650
66;266440
67;20000
68;76550
69;10400
70;476000
71;26860
72;33850
73;18233
75;593675
76;264916
78;20900
79;24100
80;21300
81;22100
82;26900
84;23300
85;26800
86;315000
87;2284300
88;311350
89;20100
90;14000
91;13600
92;660075
94;138500
95;9300
96;30525
97;1048700
98;15766
100;33850
101;17433
102;405900
103;23000
104;12700
105;11800
106;5642825
107;312166
108;21350
109;1392500
110;729033
111;34600
112;12000
113;22400
114;792800
115;22200
116;20933
117;11200
118;1876900
119;1823250
120;16350
121;382800
122;320860
123;13252250
124;474000
125;2720766
126;8360233
127;37533
128;1379650
129;26800
130;19900
131;14050
132;9700
134;1376975
135;990700
137;166475
138;420200
139;94800
140;456050
141;34400
142;20100
144;11100
145;8300
146;23000
147;377800
148;20200
149;15525
150;898100
151;13250
152;1328200
153;30100
154;819800
155;314500
156;532200
158;25800
159;626250
160;35766
161;755966
162;320450
163;8800
164;817000
166;704200
167;759300
168;612200
169;19250
170;10578750
172;1904800
173;1583066
174;480133
175;42800
177;465833
178;31700
179;54200
180;20800
181;513666
183;17400
184;9900
185;7700
186;683300
187;643080
188;21700
189;28800
191;1264100
192;22200
193;425075
194;233450
195;1929000
196;15700
197;943720
198;441350
199;33266
200;23100
202;325833
203;747666
204;7009900
205;13400
206;13700
208;1411200
209;889600
210;21900
211;390100
214;16900
216;1270300
217;381050
218;780733
219;511416
220;81133
221;436683
222;4209700
223;623750
224;1058050
225;1365600
227;3993600
228;20600
229;201466
230;30900
231;28700
232;475250
233;509750
234;17433
235;34500
236;1764800
237;22250
238;1082800
239;33483
240;4580500
241;402800
242;1084900
243;2269000
245;232540
246;659755
247;1147200
248;1518000
249;1357600
250;1052200
252;51900
253;933233
254;1106000
255;579033
256;14000
257;16100
259;14500
260;405433
261;490650
262;65800
263;28950
264;337950
265;493633
267;992866
268;1976650
269;215060
271;11366
272;45300
273;530350
274;1322950
275;805900
276;25550
277;892433
278;478350
279;20325
280;284120
281;23500
282;24000
283;3097400
285;702400
287;13771650
288;23550
289;32466
290;16325
291;1566000
292;18350
294;728350
295;676600
297;2949700
298;30350
299;658000
300;31800
301;2335700
302;415700
303;1278200
304;222400
305;20333
306;777533
307;19702000
308;17600
309;620750
310;327800
311;16800
312;16266
313;21300
314;39375
315;578650
316;865975
317;9500
318;16200
319;1106900
320;354200
321;487400
322;17050
323;720233
324;336133
325;461666
326;17200
327;40200
328;3259500
329;795366
330;280475
331;763100
332;523933
333;1016400
334;21500
335;13550
336;43900
337;289666
338;240433
339;231600
340;15100
341;12200
342;44100
343;22200
344;407200
345;312775
346;782500
347;1334833
348;241600
349;977575
351;28200
352;1828600
353;19866
354;1744600
355;520466
356;2461050
357;1024800
358;641000
359;760700
360;1119166
361;1377450
362;581966
363;21933
364;576820
365;895337
366;585600
367;695016
368;50850
369;642480
370;460100
371;458166
373;14500
374;23250
375;366600
376;34550
377;9400
378;19397600
379;635840
380;636800
381;2117500
382;722600
384;2321083
386;1877800
387;1475500
388;555166
389;1305700
390;1457733
391;1181650
392;575050
393;924100
394;1074750
395;11981680
396;952450
397;3267300
398;272300
399;1299000
400;6850775
401;14100
402;450525
403;687875
404;500600
406;732500
407;1618400
408;792200
409;874250
410;621025
411;479466
412;21950
413;1547950
414;542900
415;31300
416;829120
417;1024400
420;703200
421;366700
422;20733
423;659900
424;609133
425;30466
426;10000
427;716900
428;1645200
429;699850
430;860200
431;1194700
432;16325
433;541000
435;1347500
437;21100
438;689800
439;1090200
440;1243500
441;1448200
443;5178220
444;573400
445;30100
446;1400300
447;956200
448;1235650
449;710500
450;752400
451;994350
452;1438600
453;3178000
454;49950
455;7218633
456;29000
457;473775
458;903833
459;15300
460;28900
461;25750
462;994550
463;1077280
464;547550
465;1084000
466;1924733
467;1206850
468;752666
469;18805700
470;98000
471;587600
472;1039200
473;1011400
474;671800
475;1348300
476;13800
477;1484950
478;1222000
480;930900
481;819900
482;753500
485;975300
486;615625
488;784360
489;754433
490;797900
494;1423166
495;488800
496;773000
498;800766
499;22800
