0;15100
1;13900
2;12400
3;16750
4;14714
5;10900
6;10900
7;16000
8;13400
9;11866
10;12500
11;12900
12;10800
13;13200
14;9400
15;14140
16;13900
17;11900
18;12100
20;85666
21;11900
22;14200
23;12650
24;13000
25;11650
26;32000
27;14000
28;17633
29;14000
30;12250
31;12700
32;10100
33;22100
34;28700
35;18750
36;9400
37;11680
38;13683
39;13075
40;18800
41;12400
42;10350
43;10750
44;9150
45;14400
46;14750
47;13016
48;11800
49;24375
50;14900
51;14300
52;11566
53;12950
54;11100
55;12840
56;11975
57;18300
58;96200
59;17020
60;130950
62;11600
63;13537
64;11000
65;9833
66;17325
67;16350
68;12300
70;183680
71;11650
72;13000
73;11900
74;11066
75;11750
76;13600
77;13275
78;105025
79;11950
80;15266
82;12466
83;11600
84;110580
85;26600
86;14666
87;12200
88;17950
89;12400
90;18533
91;10250
92;16300
93;15300
94;12250
95;152933
96;34166
97;42040
98;11575
99;14900
100;14050
101;10166
102;14100
103;173480
104;27671
106;38650
107;54433
108;12450
109;13100
110;10750
111;10700
112;15075
113;16025
114;8800
115;26000
116;56200
117;10600
118;13850
119;10500
120;13900
121;16750
122;11275
123;13300
124;13600
125;277366
126;15450
127;15866
128;11980
129;13188
130;9500
131;11220
134;13880
135;462900
136;426000
137;200275
138;13850
139;47233
140;12500
141;12400
142;12800
143;13400
144;15100
145;19540
146;11233
147;14300
148;15750
149;12000
150;13900
151;15566
152;61240
153;27020
154;13460
155;12833
156;331380
157;14100
158;10866
159;13375
160;16516
161;304575
162;14700
163;12066
164;14866
165;12200
166;12780
167;10350
168;12900
169;11150
170;15260
171;235380
172;10700
173;12000
174;10100
175;11350
176;12100
177;535550
178;24500
179;16000
180;9400
181;11050
182;12700
183;11200
184;12800
185;12250
186;12000
187;11033
188;14640
189;26100
190;98285
191;45800
192;12100
193;10385
194;14100
195;1015400
196;12425
198;8925
199;11333
200;11866
201;13260
202;13700
203;9150
205;14975
206;14766
207;10750
208;14800
209;12866
210;13466
211;14225
212;10766
213;919600
214;13300
216;15050
217;10800
218;33950
219;8000
220;16950
221;18400
222;14100
223;26700
224;8200
225;16233
226;14100
227;12150
228;13760
229;8900
230;12075
231;11780
232;9750
233;14400
234;12550
235;12700
236;10900
237;17500
238;12300
239;17500
240;417250
241;13380
242;11850
243;12116
244;14150
245;126916
247;16300
248;147940
249;12400
250;13600
251;12433
252;141780
253;12250
255;177366
256;10350
257;9325
258;115414
259;11800
260;7500
261;12800
262;12666
263;31733
264;42750
265;11700
267;12800
268;13450
269;10600
270;9650
271;10550
272;444900
273;14500
274;13800
275;11100
276;110466
277;8100
278;25260
279;18800
280;45866
281;13980
282;135180
283;61550
284;115050
285;148966
286;17300
287;47466
288;10625
289;9225
290;13700
291;10650
292;210100
293;12450
294;10060
295;14700
296;18000
297;9700
298;12800
300;18750
301;28900
302;13775
303;10350
304;9400
305;11500
306;21250
307;597400
308;24600
309;493150
310;110050
311;9180
312;180550
313;14150
314;13733
315;13950
316;13637
317;12950
318;10700
319;12500
320;27385
322;9350
323;244150
324;8900
325;14100
326;16700
327;11125
328;13966
329;9700
330;28125
331;303700
332;175800
333;25200
335;120560
336;14550
337;13550
338;10900
339;15150
340;13640
341;11050
342;14300
343;128200
344;12100
345;14650
346;12628
347;13275
348;18150
349;13350
350;17500
351;11233
352;13500
353;53966
354;15050
355;11000
356;13900
357;13300
358;13425
359;13933
360;12700
361;13200
362;10700
363;14000
364;263466
365;13500
366;14300
367;12940
368;320766
369;150471
370;14500
371;155950
372;17750
373;10200
374;16300
376;13025
377;12880
379;11100
380;12240
381;13750
382;9400
384;154150
385;17466
386;7600
387;377650
388;282800
389;13080
390;11300
392;14722
393;10333
394;17100
395;12100
396;13166
397;107016
398;14000
399;138550
400;93020
401;97233
402;16333
404;17966
405;14025
406;274800
407;11700
408;15366
409;13000
410;372700
411;11800
412;25700
413;12428
414;15920
415;122725
416;13633
417;9275
418;12520
419;311600
420;11900
421;14750
422;13162
423;14150
425;11300
426;11700
427;170666
428;19800
429;12733
430;154160
431;12200
432;14450
433;11075
434;12850
435;11100
436;13950
437;14400
438;12950
439;157566
440;9950
442;148525
443;10600
444;11900
445;92440
446;13150
448;14583
450;42025
451;16900
452;12200
453;21050
454;11900
455;9866
456;25480
458;17033
459;19000
460;16325
461;19650
462;19850
463;123660
464;11485
465;18500
467;199125
468;14450
469;10233
470;12883
471;1222600
472;11983
473;11850
474;12600
475;17800
476;12200
477;40200
478;9100
479;431350
481;16600
482;11566
483;9950
484;10500
485;10866
486;9800
487;11000
488;260925
489;12400
490;11350
491;14525
492;13766
493;279216
494;53500
495;13800
496;12366
497;26000
498;25166
499;13500
500;14900
501;353150
502;16500
503;11300
504;12950
505;9250
506;89775
507;12466
508;22866
509;305200
510;8000
511;16866
512;12266
513;16083
514;28600
515;17750
516;174666
517;40100
518;200166
519;12950
520;11800
521;10366
522;343250
523;12900
524;14066
525;241300
526;186825
527;10000
528;12050
530;10660
531;14300
532;12750
533;351300
534;12600
535;34500
537;11880
538;333650
539;11900
540;12450
541;13800
542;12255
543;176966
544;23833
545;97825
546;11400
547;14300
548;192275
549;145133
550;12700
551;10450
552;81011
553;17675
555;14150
556;12800
557;32060
558;165166
559;11033
560;12620
562;31100
563;12700
564;11233
565;13750
566;49933
567;75500
568;508500
569;16040
571;94525
572;151220
573;13533
574;12500
575;784200
576;104900
577;11200
578;10266
579;25933
580;13450
581;278466
582;147025
583;10125
585;212060
586;8300
587;10900
588;12933
589;12400
590;97350
591;12400
592;13900
593;663700
594;13825
595;13183
596;11500
597;11033
598;390200
599;12766
600;10550
601;256933
602;31725
603;162900
604;20000
605;8800
606;11650
607;13300
608;14450
609;14040
610;13266
611;19900
612;12100
613;13150
614;275760
615;12966
616;563975
617;331466
618;106428
619;29166
620;390350
621;13300
622;15350
623;13450
624;9900
625;214266
626;17125
627;279050
628;18200
629;18466
630;12366
631;10600
632;88214
633;12550
634;10680
635;13825
636;14820
637;68700
638;8700
639;12640
640;13733
641;242833
642;20000
644;12480
645;230600
646;268750
647;263300
648;241033
649;12900
650;13950
651;11500
652;15000
653;281060
654;13180
655;12900
656;11400
657;15100
658;12300
659;199175
660;161033
661;15960
662;172200
663;14500
664;11533
665;149980
667;353100
668;28600
669;14400
670;147733
671;13733
672;275700
673;10800
674;50500
676;73555
677;11200
678;14500
679;160683
680;238175
681;252800
682;10200
683;14116
684;49950
685;12250
686;12366
687;11650
688;490300
689;10433
690;13225
691;10200
692;53466
693;12350
694;45500
695;15780
696;12600
697;14150
698;9600
699;17266
700;10800
701;120162
702;223133
703;10900
704;18420
705;123860
706;25066
707;13333
708;17200
709;15975
710;146314
711;184620
712;11800
713;180000
714;85750
715;12200
716;104950
717;109450
718;11150
719;13000
720;908900
721;159733
722;11960
723;39800
724;338400
725;12300
726;12600
727;12266
728;11400
729;151100
730;20950
731;13900
732;14500
733;12700
734;815500
735;156450
736;26525
737;13000
738;285850
739;17250
740;165866
741;15375
743;16650
744;12600
745;129783
746;14400
747;20600
748;12000
749;9850
750;19800
751;17080
752;102180
753;11333
754;20400
755;8350
756;11175
757;265500
758;244666
759;10800
760;13150
761;243366
762;170560
763;11700
764;13100
765;12200
766;374900
767;16950
768;16050
769;11750
770;14675
771;194800
772;12750
773;8600
774;13500
775;1556750
776;12125
777;191016
778;190450
779;18800
780;10200
781;128620
782;179325
783;143000
784;11000
785;1179600
787;41775
789;168025
790;224000
791;11060
792;16025
793;10100
794;273375
795;12300
796;8850
797;62550
798;15066
799;13500
800;10800
801;131150
802;203966
803;12000
804;16300
805;12000
806;339466
807;10700
808;127380
809;13100
810;14333
811;14000
812;191125
813;121000
814;11900
815;11800
816;245850
817;339050
819;12700
820;218033
821;10800
822;12350
823;9950
825;13900
826;37975
827;17700
828;221700
829;12300
830;140000
832;12600
833;13400
834;21000
835;9500
836;14275
837;16300
838;14700
839;32333
840;25000
841;263250
842;10050
843;13066
844;384050
845;218220
846;16933
847;11900
848;102200
849;8600
850;11900
853;315060
854;277800
855;13466
856;9250
857;500566
858;12700
859;10050
860;136100
861;205125
862;20400
863;11133
864;27560
865;11583
866;32300
867;13400
868;220075
869;12000
870;150166
871;13900
872;16466
873;8800
874;300000
875;12325
876;7900
878;12666
879;171225
880;16200
881;163033
882;151544
883;13400
884;10400
885;108800
886;10833
887;16166
888;72733
889;11650
890;349733
891;108450
892;10466
893;268550
894;262566
895;6800
896;114216
897;145700
898;102333
899;13300
900;10950
901;12100
902;497725
903;20766
904;8050
905;123550
906;132450
907;382000
908;608800
909;9100
910;11366
