0;19166
1;21000
2;23633
3;27500
4;14025
5;31600
6;26900
7;23950
8;57566
9;21600
10;23600
11;19133
13;39100
14;20500
15;20366
16;19500
17;54500
18;59733
19;52975
20;9715100
21;14600
23;22400
24;38950
25;36133
26;17500
27;20583
28;7450033
29;26225
30;28633
31;17466
32;37400
33;12650
34;22400
35;23266
36;15900
37;36800
38;17700
39;588600
40;21775
42;21550
43;25950
44;2558100
45;30200
46;724475
47;24000
48;21150
49;12200
51;441300
52;56250
53;46233
54;20450
55;92200
56;26980
57;6380333
58;93600
59;32466
60;442366
61;18850
62;16650
63;558450
64;25350
65;3369042
67;18600
69;10100
70;275000
72;745400
73;22100
74;734800
75;5232675
76;714525
77;24200
78;580275
79;19600
80;12700
81;515300
82;77533
83;434500
84;535466
85;16050
86;25300
87;11500
88;17800
91;46425
92;35100
93;443750
94;90400
95;12900
96;74400
97;13450
98;20200
99;3840500
100;14250
101;37900
104;23800
105;15600
107;45200
108;9800
109;1290600
110;992300
111;205350
112;1350133
113;565875
114;76100
115;23500
116;609600
117;161860
118;17100
119;628150
120;12400
121;885800
122;28800
123;21300
124;135500
125;287166
126;54283
127;827300
129;13600
131;14700
132;96800
133;629800
134;24425
135;943220
136;49760
137;1286300
138;38500
139;21933
140;103316
141;55900
142;507840
143;34100
145;23300
146;515550
147;424350
148;529225
149;554000
150;68100
151;10000
152;450933
153;218200
156;21066
157;9900
158;55400
160;47100
161;1076880
162;1031750
163;240200
164;36600
165;278400
166;770666
167;222740
168;1214750
169;98800
170;210566
172;21200
173;268325
174;35800
175;789550
176;16050
177;9300
178;14150
179;20500
180;314733
181;6568433
182;1228100
183;2448100
184;571450
185;995375
187;24100
188;18200
189;193933
190;40533
192;76700
193;1311466
194;1361166
195;19950
197;284675
198;1340300
199;548850
201;675775
202;635000
203;617900
204;20600
205;34150
206;19200
207;1396000
208;60550
209;3092700
211;678300
212;25900
213;440750
214;872500
215;17300
216;1650733
217;407300
218;50475
219;601050
221;209333
222;642350
223;767950
224;16850
225;428442
226;16500
227;21000
228;503120
229;206220
230;1174300
231;22150
232;18400
236;18640
237;3040400
238;5093533
239;36200
240;282425
241;4619200
242;25166
243;280225
244;332750
245;324437
246;886600
247;29500
248;199000
249;508600
250;348825
251;10200
252;5202233
253;26500
255;958100
256;1265200
257;1378800
258;1064600
259;1811150
262;26600
263;392150
264;15550
265;12500
267;22700
268;648500
269;20900
270;692433
271;431025
272;936500
273;320100
274;20500
275;543900
276;2077025
277;1154350
278;428300
279;1124300
280;541133
281;10800
282;19000
283;220100
284;277275
285;12450
286;287800
287;567850
288;25150
289;45400
290;544733
291;22100
292;263933
293;22000
294;12439900
295;248000
296;395833
297;24650
298;20175
299;43000
300;797050
302;15700
303;1042566
304;1136233
305;25500
306;1424050
307;463920
309;984800
310;225233
311;1230000
312;307950
313;1698300
314;1063600
315;644150
316;18566
317;23650
318;123375
319;910700
320;768100
321;8300
322;522740
323;748600
324;808133
325;11900
326;12150
327;617100
328;509550
329;607520
330;241700
331;15333
332;588650
333;691333
334;267850
335;15100
336;682950
337;681680
338;17366
339;24550
340;871600
342;9500
343;15394050
345;19000
346;22900
348;1235657
349;502966
350;2187120
351;683200
352;24600
353;1144900
354;868250
355;64400
356;1850933
357;848866
358;29000
359;1263500
360;345042
361;541500
362;906075
363;1761750
364;586650
365;18600
366;5097200
367;921580
368;874550
369;893400
370;1298125
373;918200
374;14650
375;1156950
376;16900
377;2110450
378;5078350
379;1712475
380;436860
381;19200
382;1310175
383;592600
384;24600
386;1017400
387;1954266
388;1552100
390;1231800
391;812600
392;1146471
393;94600
394;1623575
395;18900
396;19200
398;9800
399;669600
400;417766
402;511800
403;8265400
404;11973420
405;605200
407;2176550
408;1136000
409;882750
410;6925983
411;679966
412;5475025
413;429150
414;542900
415;656125
416;1438500
417;20300
418;353900
419;491066
420;890100
421;2904800
422;19500
424;1111140
425;2069600
426;5202975
427;1052000
428;1121800
429;47950
430;882940
431;1328900
432;914750
434;1087000
435;840225
437;1236700
438;1070450
439;853533
440;22450
441;2340750
442;523200
443;1726712
445;13000
446;8745350
447;746300
448;872033
449;1853700
450;1031960
452;1369100
453;612600
454;15800
456;1217200
457;971100
458;550450
459;9994133
460;651700
461;21614500
464;790375
465;766650
466;84500
467;535900
468;674900
469;2736666
470;26650
471;21000
473;21500
475;794050
476;633950
477;822150
478;376533
479;1253800
480;1838800
482;969900
483;660550
484;816600
486;535750
487;64500
488;515466
490;772320
491;3384350
492;734500
493;817833
494;17700
495;1044633
496;2372533
497;2507400
498;620900
499;1761400
